Date,Open,High,Low,Close,Adj Close,Volume
2018-07-06,8650.000000,8760.000000,8515.000000,8700.000000,8294.687500,4110
2018-07-09,8790.000000,8985.000000,8655.000000,8985.000000,8566.411133,1095
2018-07-10,8920.000000,9150.000000,8810.000000,9030.000000,8609.314453,2272
2018-07-11,8930.000000,9085.000000,8870.000000,9015.000000,8595.013672,997
2018-07-12,9030.000000,9155.000000,9015.000000,9080.000000,8656.985352,2590
2018-07-13,9075.000000,9150.000000,8965.000000,9105.000000,8680.820313,1567
2018-07-16,9040.000000,9125.000000,8985.000000,9030.000000,8609.314453,1024
2018-07-17,9070.000000,9100.000000,9000.000000,9100.000000,8676.052734,3056
2018-07-18,9040.000000,9120.000000,8900.000000,8975.000000,8556.876953,921
2018-07-19,8920.000000,9045.000000,8835.000000,9015.000000,8595.013672,1462
2018-07-20,8850.000000,9120.000000,8850.000000,9050.000000,8628.383789,2655
2018-07-23,9090.000000,9090.000000,8915.000000,8965.000000,8547.343750,1012
2018-07-24,8960.000000,9075.000000,8840.000000,8860.000000,8447.234375,1416
2018-07-25,9020.000000,9080.000000,8920.000000,9030.000000,8609.314453,1687
2018-07-26,9085.000000,9150.000000,9030.000000,9145.000000,8718.957031,5987
2018-07-27,9080.000000,9100.000000,9025.000000,9100.000000,8676.052734,1054
2018-07-30,9090.000000,9235.000000,9055.000000,9175.000000,8747.559570,2742
2018-07-31,9150.000000,9240.000000,8960.000000,8975.000000,8556.876953,2187
